A12,BD135193,-0.93,-2.08,-2.35,-1.1,-0.93,-2.35,-3.26,-2.11,-1.1,-0.93,-0.93,-2.11,-2.35,-2.08,-3.42,-2.11,-1.1,-1.33,-27.6,-6.39,1.16,0.23
A13,BD135193,-3.26,-2.11,-1.1,-0.93,-0.93,-2.11,-2.35,-2.08,-3.42,-2.11,-1.1,-1.33,-2.24,-2.11,-1.1,-1.33,-0.93,-2.08,-28.1,-4.91,0.51,0.52
A14,BD135193,-2.11,-1.1,-0.93,-0.93,-2.11,-2.35,-2.08,-3.42,-2.11,-1.1,-1.33,-2.24,-2.11,-1.1,-1.33,-0.93,-2.08,-3.26,-28.1,-7.09,7.31,0.45
A15,BD135193,-1.1,-1.33,-0.93,-2.08,-3.26,-3.42,-3.26,-2.11,-1.1,-2.11,-2.35,-1.1,-1.33,-2.24,-2.08,-0.93,-0.93,-1.33,-28.02,-7.0,1.06,0.24
A16,BD135193,-3.42,-3.26,-2.11,-1.1,-2.11,-2.35,-1.1,-1.33,-2.24,-2.08,-0.93,-0.93,-1.33,-0.93,-1.1,-2.11,-2.24,-2.11,-28.26,-5.18,4.47,0.17
A17,BD135193,-0.93,-1.33,-0.93,-1.1,-2.11,-2.24,-2.11,-2.35,-0.93,-2.24,-3.26,-2.11,-2.24,-3.26,-2.11,-1.1,-0.93,-0.93,-27.24,-6.18,5.0,2.52
A18,BD135193,-2.11,-2.24,-2.11,-2.35,-0.93,-2.24,-3.26,-2.11,-2.24,-3.26,-2.11,-1.1,-0.93,-0.93,-2.35,-2.08,-0.93,-2.11,-30.87,-6.54,5.0,1.57
A19,BD135193,-2.35,-0.93,-2.24,-3.26,-2.11,-2.24,-3.26,-2.11,-1.1,-0.93,-0.93,-2.35,-2.08,-0.93,-2.11,-3.26,-2.35,-0.93,-30.95,-4.37,5.88,2.42
A20,BD135193,-1.1,-0.93,-0.93,-2.35,-2.08,-0.93,-2.11,-3.26,-2.35,-0.93,-2.08,-2.35,-0.93,-0.93,-2.08,-2.35,-0.93,-2.08,-25.73,-3.06,1.03,0.41
A21,BD135193,-2.11,-3.26,-2.35,-0.93,-2.08,-2.35,-0.93,-0.93,-2.08,-2.35,-0.93,-2.08,-2.35,-2.24,-2.11,-1.1,-2.35,-3.26,-31.27,-2.89,0.01,0.0
A22,BD135193,-3.26,-2.35,-0.93,-2.08,-2.35,-0.93,-0.93,-2.08,-2.35,-0.93,-2.08,-2.35,-2.24,-2.11,-1.1,-2.35,-3.26,-2.11,-31.27,-4.68,1.04,0.99
A23,BD135193,-2.35,-0.93,-0.93,-2.08,-2.35,-0.93,-2.08,-2.35,-2.24,-2.11,-1.1,-2.35,-3.26,-2.11,-0.93,-0.93,-1.1,-2.11,-27.72,-8.6,5.9,3.75
A24,BD135193,-0.93,-2.08,-2.35,-2.24,-2.11,-1.1,-2.35,-3.26,-2.11,-0.93,-0.93,-1.1,-2.11,-2.24,-2.35,-3.26,-2.36,-2.35,-31.19,-8.23,6.2,4.83
A25,BD135193,-2.11,-1.1,-2.35,-3.26,-2.11,-0.93,-0.93,-1.1,-2.11,-2.24,-2.35,-3.26,-2.36,-2.35,-1.1,-0.93,-2.35,-2.11,-30.53,-5.67,4.89,2.39
A26,BD135193,-0.93,-2.35,-3.26,-2.08,-2.11,-3.26,-3.42,-3.26,-2.11,-2.08,-2.24,-2.35,-2.11,-1.1,-2.35,-3.26,-2.11,-2.08,-37.94,-6.42,2.08,0.0
A27,BD135193,-3.26,-2.08,-2.11,-3.26,-3.42,-3.26,-2.11,-2.08,-2.24,-2.35,-2.11,-1.1,-2.35,-3.26,-2.11,-2.08,-2.24,-1.33,-38.23,-6.42,2.08,0.0
A28,BD135193,-2.08,-2.24,-2.35,-2.11,-1.1,-2.35,-3.26,-2.11,-2.08,-2.24,-1.33,-2.08,-2.35,-2.24,-2.08,-2.35,-2.08,-2.35,-33.81,-5.7,9.38,3.34
A29,BD135193,-2.08,-2.35,-2.24,-2.08,-2.35,-2.08,-2.35,-2.08,-2.35,-3.26,-2.11,-2.24,-2.08,-2.35,-2.08,-0.93,-2.35,-2.11,-34.5,-9.33,1.76,0.49
A30,BD135193,-3.26,-2.35,-0.93,-2.08,-3.26,-2.24,-2.11,-2.35,-1.1,-2.11,-3.42,-2.08,-0.93,-1.33,-1.1,-1.33,-1.1,-0.93,-29.04,-5.26,1.88,0.06
A31,BD135193,-2.35,-2.08,-1.33,-2.24,-2.11,-0.93,-0.93,-2.08,-3.42,-2.08,-2.35,-2.11,-2.24,-2.11,-1.1,-1.33,-2.24,-2.11,-30.62,-9.76,3.59,0.46
A32,BD135193,-2.11,-0.93,-2.24,-2.11,-0.93,-2.08,-2.35,-2.24,-2.11,-2.08,-2.24,-1.33,-2.24,-2.11,-1.1,-2.35,-3.26,-2.08,-30.92,-2.66,1.78,2.75
A33,BD135193,-2.24,-2.11,-2.08,-2.24,-1.33,-2.24,-2.11,-1.1,-2.35,-3.26,-2.08,-1.33,-2.08,-2.35,-1.1,-0.93,-0.93,-2.11,-29.0,-3.9,1.94,0.06
A34,BD135193,-2.35,-3.26,-2.08,-1.33,-2.08,-2.35,-1.1,-0.93,-0.93,-2.11,-2.24,-2.11,-2.35,-2.24,-2.08,-2.11,-2.35,-1.1,-30.13,-8.37,0.01,0.12
A35,BD135193,-0.93,-0.93,-2.11,-2.24,-2.11,-2.35,-2.24,-2.08,-2.11,-2.35,-1.1,-1.33,-1.1,-2.11,-2.35,-2.08,-3.42,-2.11,-30.53,-8.21,0.01,0.28
A36,BD135193,-2.11,-2.24,-2.11,-2.35,-2.24,-2.08,-2.11,-2.35,-1.1,-1.33,-1.1,-2.11,-2.35,-2.08,-3.42,-2.11,-1.1,-0.93,-30.25,-8.21,0.01,0.28
A37,BD135193,-3.42,-2.11,-1.1,-0.93,-0.93,-1.33,-0.93,-2.08,-3.26,-3.42,-2.08,-2.11,-2.24,-2.35,-2.11,-1.1,-0.93,-0.93,-28.39,-6.58,1.38,0.14
A38,BD135193,-0.93,-0.93,-1.33,-0.93,-2.08,-3.26,-3.42,-2.08,-2.11,-2.24,-2.35,-2.11,-1.1,-0.93,-0.93,-0.93,-2.35,-2.11,-27.6,-6.67,1.38,0.05
A39,BD135193,-0.93,-1.33,-0.93,-2.08,-3.26,-3.42,-2.08,-2.11,-2.24,-2.35,-2.11,-1.1,-0.93,-0.93,-0.93,-2.35,-2.11,-0.93,-27.6,-6.66,1.38,0.06
A40,BD135193,-0.93,-2.08,-2.24,-1.33,-1.1,-1.33,-0.93,-0.93,-0.93,-2.08,-2.24,-0.93,-0.93,-1.33,-2.08,-2.24,-2.11,-2.24,-22.56,-3.1,1.98,0.02
A41,BD135193,-1.33,-0.93,-0.93,-0.93,-2.08,-2.24,-0.93,-0.93,-1.33,-2.08,-2.24,-2.11,-2.24,-0.93,-2.35,-3.26,-2.11,-1.1,-25.08,-4.86,0.06,0.18
A42,BD135193,-2.24,-2.11,-2.24,-0.93,-2.35,-3.26,-2.11,-1.1,-0.93,-1.33,-2.24,-3.26,-3.26,-2.11,-0.93,-1.1,-2.35,-2.08,-30.96,-13.09,1.4,0.22
A43,BD135193,-2.11,-2.24,-0.93,-2.35,-3.26,-2.11,-1.1,-0.93,-1.33,-2.24,-3.26,-3.26,-2.11,-0.93,-1.1,-2.35,-2.08,-2.11,-31.28,-13.09,1.4,0.23
A44,BD135193,-2.24,-0.93,-2.35,-3.26,-2.11,-1.1,-0.93,-1.33,-2.24,-3.26,-3.26,-2.11,-0.93,-1.1,-2.35,-2.08,-2.11,-2.24,-30.96,-13.1,1.4,0.22
A45,BD135193,-2.11,-2.24,-2.11,-3.42,-2.11,-2.08,-2.24,-1.33,-2.08,-2.35,-2.24,-2.11,-1.1,-1.33,-2.08,-3.42,-2.08,-1.33,-33.24,-6.03,1.52,0.85
A46,BD135193,-2.11,-3.42,-2.11,-2.08,-2.24,-1.33,-2.08,-2.35,-2.24,-2.11,-1.1,-1.33,-2.08,-3.42,-2.08,-1.33,-1.1,-1.33,-31.32,-6.05,1.52,0.83
A47,BD135193,-1.33,-2.08,-3.42,-2.08,-1.33,-1.1,-1.33,-0.93,-2.08,-3.42,-2.08,-2.35,-2.11,-0.93,-2.08,-2.24,-2.35,-2.11,-30.83,-7.36,3.63,2.56
A48,BD135193,-1.1,-1.33,-0.93,-2.08,-3.42,-2.08,-2.35,-2.11,-0.93,-2.08,-2.24,-2.35,-2.11,-1.1,-2.11,-2.24,-2.11,-2.35,-30.05,-6.51,3.56,0.44
A49,BD135193,-2.08,-2.35,-2.11,-0.93,-2.08,-2.24,-2.35,-2.11,-1.1,-2.11,-2.24,-2.11,-2.35,-0.93,-1.1,-0.93,-1.33,-0.93,-26.86,-3.54,0.08,0.47
A50,BD135193,-1.33,-1.1,-1.33,-0.93,-1.1,-0.93,-0.93,-2.11,-3.26,-3.26,-3.42,-2.11,-0.93,-2.24,-2.11,-2.08,-3.42,-2.11,-30.18,-9.77,4.01,0.93
A51,BD135193,-1.1,-1.33,-0.93,-1.1,-0.93,-0.93,-2.11,-3.26,-3.26,-3.42,-2.11,-0.93,-2.24,-2.11,-2.08,-3.42,-2.11,-0.93,-29.33,-9.76,4.01,0.94
A52,BD135193,-3.42,-2.11,-0.93,-2.24,-2.11,-2.08,-3.42,-2.11,-0.93,-2.08,-2.24,-0.93,-0.93,-1.33,-0.93,-0.93,-1.1,-2.11,-27.41,-4.95,5.52,0.78
A53,BD135193,-2.24,-2.11,-2.08,-3.42,-2.11,-0.93,-2.08,-2.24,-0.93,-0.93,-1.33,-0.93,-0.93,-1.1,-2.11,-2.24,-1.33,-2.08,-26.15,-4.37,4.75,0.18
A54,BD135193,-1.1,-0.93,-2.11,-2.24,-0.93,-0.93,-2.35,-2.08,-2.35,-2.08,-1.33,-0.93,-0.93,-0.93,-1.1,-2.11,-3.42,-2.11,-24.99,-4.48,1.04,0.06
A55,BD135193,-1.1,-2.11,-3.42,-2.11,-1.1,-0.93,-1.33,-2.08,-3.26,-2.24,-0.93,-2.11,-2.24,-0.93,-2.35,-2.11,-2.24,-2.11,-29.73,-6.46,4.75,0.29
A56,BD135193,-2.11,-3.42,-2.11,-1.1,-0.93,-1.33,-2.08,-3.26,-2.24,-0.93,-2.11,-2.24,-0.93,-2.35,-2.11,-2.24,-2.11,-0.93,-30.01,-5.83,7.35,0.52
A57,BD135193,-1.33,-0.93,-2.24,-2.11,-2.24,-3.26,-2.11,-1.1,-0.93,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-29.68,-2.28,0.22,0.0
A58,BD135193,-0.93,-2.24,-2.11,-2.24,-3.26,-2.11,-1.1,-0.93,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.11,-30.01,-2.28,0.22,0.0
A59,BD135193,-2.11,-1.1,-0.93,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.11,-1.1,-2.35,-3.26,-2.11,-1.1,-29.15,-7.07,1.39,0.58
A60,BD135193,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.11,-1.1,-2.35,-3.26,-2.11,-1.1,-0.93,-1.33,-1.1,-28.37,-7.53,1.46,0.63
A61,BD135193,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.11,-1.1,-2.35,-3.26,-2.11,-1.1,-0.93,-1.33,-1.1,-2.35,-2.08,-2.11,-30.58,-6.23,1.46,0.83
A62,BD135193,-1.1,-2.35,-3.26,-2.11,-1.1,-0.93,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.11,-1.1,-2.11,-29.15,-5.59,1.29,0.05
A63,BD135193,-2.11,-1.1,-0.93,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.11,-1.1,-2.11,-3.26,-3.42,-2.11,-31.68,-5.89,4.1,1.43
A64,BD135193,-0.93,-1.33,-1.1,-2.35,-2.08,-2.11,-2.35,-1.1,-2.11,-3.42,-2.11,-1.1,-2.11,-3.26,-3.42,-2.11,-1.1,-1.33,-30.9,-7.76,4.92,1.43
A65,BD135193,-1.1,-2.11,-3.42,-2.11,-0.93,-1.1,-1.33,-0.93,-2.08,-3.26,-3.42,-2.11,-2.08,-2.35,-1.1,-2.35,-3.26,-2.11,-32.18,-5.83,4.75,1.54
A66,BD135193,-3.42,-2.11,-0.93,-1.1,-1.33,-0.93,-2.08,-3.26,-3.42,-2.11,-2.08,-2.35,-1.1,-2.35,-3.26,-2.11,-2.24,-2.11,-33.77,-5.47,0.9,1.2
A67,BD135193,-2.11,-0.93,-1.1,-1.33,-0.93,-2.08,-3.26,-3.42,-2.11,-2.08,-2.35,-1.1,-2.35,-3.26,-2.11,-2.24,-2.11,-2.08,-32.43,-6.26,4.73,0.79
A68,NM_004359,-2.36,-2.24,-2.35,-3.26,-3.26,-2.36,-2.24,-1.33,-2.08,-2.24,-1.33,-2.08,-2.24,-2.35,-2.36,-2.24,-2.35,-2.36,-36.51,-4.79,0.25,0.46
A69,NM_004359,-3.26,-3.26,-2.36,-2.24,-1.33,-2.08,-2.24,-1.33,-2.08,-2.24,-2.35,-2.36,-2.24,-2.35,-2.36,-2.24,-1.33,-2.08,-35.21,-6.63,6.4,0.31
A70,NM_004359,-2.24,-1.33,-2.08,-2.24,-2.35,-2.36,-2.24,-2.35,-2.36,-2.24,-1.33,-2.08,-2.35,-0.93,-2.08,-2.35,-2.08,-3.26,-33.73,-8.54,4.84,0.22
A71,NM_004359,-1.33,-2.08,-2.24,-2.35,-2.36,-2.24,-2.35,-2.36,-2.24,-1.33,-2.08,-2.35,-0.93,-2.08,-2.35,-2.08,-3.26,-2.24,-33.28,-8.59,4.84,0.37
A72,NM_004359,-2.24,-2.35,-2.36,-2.24,-1.33,-2.08,-2.35,-0.93,-2.08,-2.35,-2.08,-3.26,-2.24,-2.35,-2.08,-2.11,-2.35,-2.08,-34.34,-10.56,3.06,0.74
A73,NM_004359,-2.08,-2.35,-2.08,-3.26,-2.24,-2.35,-2.08,-2.11,-2.35,-2.08,-3.42,-3.26,-3.26,-2.08,-2.35,-2.36,-2.24,-2.35,-39.33,-6.58,0.31,0.0
A74,NM_004359,-2.24,-2.35,-2.08,-2.11,-2.35,-2.08,-3.42,-3.26,-3.26,-2.08,-2.35,-2.36,-2.24,-2.35,-2.36,-3.26,-3.26,-3.42,-42.31,-5.03,6.58,8.0
A75,NM_004359,-2.24,-2.35,-2.36,-3.26,-3.26,-3.42,-2.36,-3.42,-3.26,-2.36,-3.26,-3.42,-2.36,-3.42,-3.26,-2.08,-0.93,-2.11,-44.61,-17.61,8.64,5.65
A76,NM_004359,-3.42,-2.36,-3.42,-3.26,-2.36,-3.26,-3.42,-2.36,-3.42,-3.26,-2.08,-0.93,-2.11,-3.26,-2.24,-2.35,-2.08,-0.93,-41.55,-16.9,8.6,2.11
A77,NM_004359,-2.11,-3.26,-2.24,-2.35,-2.08,-0.93,-2.35,-2.11,-2.24,-2.36,-3.42,-2.11,-2.08,-2.24,-1.33,-2.24,-2.08,-2.35,-35.36,-10.15,4.62,0.89
A78,NM_004359,-2.24,-2.35,-2.08,-0.93,-2.35,-2.11,-2.24,-2.36,-3.42,-2.11,-2.08,-2.24,-1.33,-2.24,-2.08,-2.35,-2.36,-3.26,-35.61,-10.2,4.62,0.95
A79,NM_004359,-0.93,-2.35,-2.11,-2.24,-2.36,-3.42,-2.11,-2.08,-2.24,-1.33,-2.24,-2.08,-2.35,-2.36,-3.26,-3.42,-3.26,-2.11,-37.73,-11.56,6.13,1.48
A80,NM_004359,-2.36,-3.42,-2.11,-2.08,-2.24,-1.33,-2.24,-2.08,-2.35,-2.36,-3.26,-3.42,-3.26,-2.11,-2.08,-3.42,-2.36,-2.24,-39.75,-7.83,12.22,2.27
A81,NM_004359,-2.24,-2.35,-2.11,-2.24,-2.36,-3.42,-2.08,-2.35,-3.26,-2.36,-3.42,-2.36,-2.24,-2.35,-3.26,-2.11,-2.24,-3.26,-41.49,-10.04,3.69,3.51
A82,NM_004359,-3.26,-2.08,-0.93,-2.11,-3.26,-2.24,-2.35,-3.26,-3.26,-3.26,-2.11,-2.08,-3.26,-2.35,-2.24,-3.26,-2.08,-2.11,-40.98,-8.98,9.91,7.31
A83,NM_004359,-2.24,-2.35,-3.26,-3.26,-3.26,-2.11,-2.08,-3.26,-2.35,-2.24,-3.26,-2.08,-2.11,-3.42,-2.08,-0.93,-2.35,-3.26,-41.38,-11.21,0.43,4.22
A84,NM_004359,-3.42,-2.08,-0.93,-2.35,-3.26,-2.36,-3.26,-2.35,-1.1,-2.11,-2.35,-1.1,-2.11,-2.24,-2.35,-2.08,-2.11,-2.24,-34.83,-8.29,5.55,0.08
A85,NM_004359,-2.35,-1.1,-2.11,-2.35,-1.1,-2.11,-2.24,-2.35,-2.08,-2.11,-2.24,-2.11,-2.24,-1.33,-2.24,-2.08,-2.35,-3.26,-33.23,-8.1,5.1,0.54
A86,NM_004359,-2.11,-2.24,-2.11,-2.24,-1.33,-2.24,-2.08,-2.35,-3.26,-3.26,-2.36,-2.35,-1.1,-2.35,-3.26,-2.08,-0.93,-2.35,-35.48,-12.05,5.58,0.18
A87,NM_004359,-2.24,-2.11,-2.24,-1.33,-2.24,-2.08,-2.35,-3.26,-3.26,-2.36,-2.35,-1.1,-2.35,-3.26,-2.08,-0.93,-2.35,-3.26,-36.63,-10.61,4.28,0.2
A88,NM_004359,-3.26,-3.26,-2.36,-2.35,-1.1,-2.35,-3.26,-2.08,-0.93,-2.35,-3.26,-3.26,-3.26,-2.08,-0.93,-2.11,-3.42,-2.08,-38.73,-8.99,0.43,0.21
A89,NM_004359,-0.93,-0.93,-2.35,-3.26,-2.11,-2.24,-2.08,-0.93,-2.35,-3.26,-2.08,-2.11,-2.24,-1.33,-2.24,-2.11,-1.1,-2.35,-31.48,-7.84,5.47,0.42
A90,NM_004359,-3.26,-2.08,-2.11,-2.24,-1.33,-2.24,-2.11,-1.1,-2.35,-2.11,-2.24,-2.36,-3.26,-2.35,-2.08,-3.26,-3.42,-2.36,-37.74,-12.68,4.87,1.34
A91,NM_004359,-2.11,-1.1,-2.35,-2.11,-2.24,-2.36,-3.26,-2.35,-2.08,-3.26,-3.42,-2.36,-2.24,-2.35,-3.26,-2.11,-2.24,-2.36,-39.04,-8.78,4.36,3.46
A92,NM_004359,-2.35,-2.11,-2.24,-2.36,-3.26,-2.35,-2.08,-3.26,-3.42,-2.36,-2.24,-2.35,-3.26,-2.11,-2.24,-2.36,-2.24,-0.93,-38.55,-8.75,4.36,3.48
A93,NM_004359,-2.36,-3.26,-3.26,-3.42,-2.36,-2.35,-2.08,-2.35,-0.93,-2.08,-3.26,-2.24,-2.11,-2.24,-0.93,-2.11,-3.26,-3.26,-39.34,-11.94,2.99,0.08
A94,NM_004359,-2.24,-0.93,-2.11,-3.26,-3.26,-3.42,-2.08,-2.35,-2.36,-2.24,-0.93,-2.35,-2.11,-2.08,-3.26,-2.35,-2.08,-3.26,-38.15,-12.15,3.0,1.08
A95,NM_004359,-2.35,-2.36,-2.24,-0.93,-2.35,-2.11,-2.08,-3.26,-2.35,-2.08,-3.26,-3.26,-2.35,-2.08,-2.35,-1.1,-2.35,-2.11,-36.45,-12.42,4.7,0.68
A96,NM_004359,-3.26,-2.35,-2.08,-3.26,-3.26,-2.35,-2.08,-2.35,-1.1,-2.35,-2.11,-2.24,-2.11,-2.24,-2.08,-2.35,-2.11,-2.08,-37.24,-12.03,8.51,1.62
A97,NM_004359,-2.35,-2.08,-3.26,-3.26,-2.35,-2.08,-2.35,-1.1,-2.35,-2.11,-2.24,-2.11,-2.24,-2.08,-2.35,-2.11,-2.08,-3.26,-37.24,-12.54,3.0,1.59
A98,NM_004359,-3.26,-3.26,-2.35,-2.08,-2.35,-1.1,-2.35,-2.11,-2.24,-2.11,-2.24,-2.08,-2.35,-2.11,-2.08,-3.26,-2.35,-2.08,-37.24,-11.96,3.0,1.63
A99,NM_004359,-2.35,-2.11,-2.24,-2.11,-2.24,-2.08,-2.35,-2.11,-2.08,-3.26,-2.35,-2.08,-2.35,-0.93,-1.1,-2.11,-3.26,-2.24,-34.38,-5.78,2.99,4.09
A100,NM_004359,-2.11,-2.24,-2.11,-2.24,-2.08,-2.35,-2.11,-2.08,-3.26,-2.35,-2.08,-2.35,-0.93,-1.1,-2.11,-3.26,-2.24,-2.35,-34.83,-5.7,2.99,4.16
A101,NM_004359,-2.11,-2.08,-3.26,-2.35,-2.08,-2.35,-0.93,-1.1,-2.11,-3.26,-2.24,-2.35,-3.26,-2.08,-2.11,-2.35,-2.24,-2.36,-36.1,-7.28,3.06,4.91
A102,NM_004359,-2.08,-3.26,-2.35,-2.08,-2.35,-0.93,-1.1,-2.11,-3.26,-2.24,-2.35,-3.26,-2.08,-2.11,-2.35,-2.24,-2.36,-2.24,-35.33,-8.72,3.06,2.67
A103,NM_004359,-2.08,-2.11,-2.35,-2.24,-2.36,-2.24,-0.93,-2.35,-2.08,-2.11,-3.42,-2.36,-2.24,-2.11,-3.26,-3.26,-3.26,-2.24,-38.03,-9.78,4.63,0.58
A104,NM_004359,-2.35,-2.08,-2.11,-3.42,-2.36,-2.24,-2.11,-3.26,-3.26,-3.26,-2.24,-0.93,-2.35,-3.26,-2.11,-2.24,-3.26,-2.08,-39.95,-4.85,0.66,2.79
A105,NM_004359,-3.26,-2.11,-2.24,-3.26,-2.08,-2.35,-2.08,-2.35,-2.08,-2.11,-2.35,-2.08,-3.26,-3.26,-3.42,-2.11,-2.08,-3.42,-41.38,-13.56,12.6,4.49
A106,NM_004359,-3.26,-2.24,-2.35,-2.36,-2.24,-2.35,-3.26,-2.11,-2.24,-3.26,-2.36,-3.26,-3.42,-2.36,-3.26,-3.26,-2.24,-2.11,-43.42,-5.3,0.3,0.0
A107,NM_004359,-2.24,-2.35,-2.36,-2.24,-2.35,-3.26,-2.11,-2.24,-3.26,-2.36,-3.26,-3.42,-2.36,-3.26,-3.26,-2.24,-2.11,-3.26,-43.42,-5.3,0.3,0.0
A108,NM_004359,-2.36,-2.24,-1.33,-2.08,-2.35,-1.1,-2.11,-2.24,-0.93,-1.33,-2.08,-3.26,-3.26,-2.24,-2.11,-3.42,-3.26,-2.11,-35.29,-9.77,2.14,1.27
A109,NM_004359,-2.11,-2.24,-0.93,-1.33,-2.08,-3.26,-3.26,-2.24,-2.11,-3.42,-3.26,-2.11,-2.24,-2.11,-1.1,-2.35,-2.08,-0.93,-34.19,-10.1,2.14,0.94
A110,NM_004359,-2.24,-2.11,-3.26,-2.35,-2.08,-2.35,-2.08,-2.24,-1.33,-1.1,-2.11,-3.26,-3.26,-2.24,-1.33,-2.08,-2.24,-2.35,-35.49,-12.53,2.99,0.04
A111,NM_004359,-2.24,-1.33,-1.1,-2.11,-3.26,-3.26,-2.24,-1.33,-2.08,-2.24,-2.35,-2.36,-2.35,-1.1,-2.11,-3.26,-3.26,-3.26,-36.72,-12.04,3.0,0.05
A112,NM_004359,-2.35,-1.1,-2.11,-3.26,-3.26,-3.26,-2.35,-0.93,-2.24,-2.08,-0.93,-2.11,-2.35,-2.08,-3.26,-3.42,-2.36,-3.42,-38.35,-14.31,4.35,0.15
A113,NM_004359,-1.1,-2.11,-3.26,-3.26,-3.26,-2.35,-0.93,-2.24,-2.08,-0.93,-2.11,-2.35,-2.08,-3.26,-3.42,-2.36,-3.42,-2.36,-37.91,-12.77,4.35,2.09
A114,NM_004359,-2.36,-3.42,-3.26,-2.08,-0.93,-2.11,-2.35,-0.93,-2.08,-2.24,-1.33,-2.08,-3.42,-3.26,-2.36,-3.42,-3.26,-3.26,-39.63,-14.08,4.2,3.42
A115,NM_004359,-2.35,-0.93,-2.08,-2.24,-1.33,-2.08,-3.42,-3.26,-2.36,-3.42,-3.26,-3.26,-2.08,-2.35,-2.36,-2.24,-1.33,-2.08,-37.91,-15.25,4.2,2.05
A116,NM_004359,-0.93,-2.08,-2.24,-1.33,-2.08,-3.42,-3.26,-2.36,-3.42,-3.26,-3.26,-2.08,-2.35,-2.36,-2.24,-1.33,-2.08,-2.24,-36.9,-16.3,4.2,1.0
A117,NM_004359,-3.26,-2.08,-2.35,-3.26,-3.26,-2.11,-2.08,-2.24,-0.93,-2.11,-2.24,-1.33,-1.1,-1.33,-2.08,-2.35,-1.1,-2.35,-33.04,-8.12,2.46,0.52
A118,NM_004359,-2.35,-3.26,-3.26,-2.11,-2.08,-2.24,-0.93,-2.11,-2.24,-1.33,-1.1,-1.33,-2.08,-2.35,-1.1,-2.35,-2.36,-3.42,-33.48,-8.77,2.14,0.51
A119,NM_004359,-2.24,-0.93,-2.11,-2.24,-1.33,-1.1,-1.33,-2.08,-2.35,-1.1,-2.35,-2.36,-3.42,-3.26,-3.26,-2.08,-2.35,-2.36,-33.73,-9.86,7.74,0.85
A120,NM_004359,-2.11,-2.24,-1.33,-1.1,-1.33,-2.08,-2.35,-1.1,-2.35,-2.36,-3.42,-3.26,-3.26,-2.08,-2.35,-2.36,-2.24,-2.35,-35.15,-8.36,7.74,2.35
